start_time,match_id,account_id,player_slot,is_radiant,team_id,win,fantasy_role,prev_match_time,rest_days,matches_last_7_days
2025-10-17 05:14:58+00:00,8514777361,1102532597,131,False,9878911,True,,,30.0,0.0
2025-10-17 15:17:08+00:00,8515455171,1054936816,129,False,8494848,False,1.0,2025-10-17 13:49:22+00:00,0.06094907407407407,2.0
2025-10-17 20:08:32+00:00,8515929364,368526609,0,True,9397016,True,,2025-10-17 19:29:10+00:00,0.027337962962962963,29.0
2025-10-18 15:11:49+00:00,8517181259,1520713219,4,True,6165106,False,,2025-10-18 14:09:05+00:00,0.04356481481481481,1.0
2025-10-18 15:48:02+00:00,8517234288,1673853841,129,False,9751816,False,,2025-10-18 10:35:22+00:00,0.21712962962962962,5.0
2025-10-18 16:26:49+00:00,8517324497,1110596714,1,True,6165106,True,,2025-10-18 15:11:49+00:00,0.052083333333333336,2.0
2025-10-18 18:39:25+00:00,8517550743,151337105,129,False,7777322,True,,2025-10-18 17:50:15+00:00,0.03414351851851852,1.0
2025-10-19 09:01:45+00:00,8518409143,392006194,131,False,9906663,False,,2025-10-18 19:31:45+00:00,0.5625,4.0
2025-10-19 13:47:39+00:00,8518873624,196041577,3,True,9895544,False,,2025-10-19 12:27:18+00:00,0.05579861111111111,15.0
2025-10-19 14:11:25+00:00,8518921063,1218117310,3,True,9916669,False,,,30.0,0.0
2025-10-19 14:11:25+00:00,8518921063,1404662490,4,True,9916669,False,,,30.0,0.0
2025-10-19 15:27:19+00:00,8519067994,994221600,129,False,9621580,False,,,30.0,0.0
2025-10-19 15:27:19+00:00,8519067994,1079718616,132,False,9621580,False,,,30.0,0.0
2025-10-19 15:27:19+00:00,8519067994,1623739104,130,False,9621580,False,,,30.0,0.0
2025-10-19 15:27:19+00:00,8519067994,1097599366,128,False,9621580,False,,,30.0,0.0
2025-10-19 15:27:19+00:00,8519067994,476591992,131,False,9621580,False,,,30.0,0.0
2025-10-19 16:31:30+00:00,8519181342,1659722924,0,True,9627650,False,,,30.0,0.0
2025-10-19 16:50:42+00:00,8519213598,911646328,129,False,9819040,False,,2025-10-19 15:27:19+00:00,0.05790509259259259,1.0
2025-10-19 16:50:42+00:00,8519213598,312324575,132,False,9819040,False,,2025-10-19 15:27:19+00:00,0.05790509259259259,1.0
2025-10-19 16:50:42+00:00,8519213598,171515404,131,False,9819040,False,,2025-10-19 15:27:19+00:00,0.05790509259259259,1.0
